title,date,pretty_date,url,been_tweeted
"He's got chills, they're multiplying and he's losing control",2007-06-21,Jun 2007,https://is.gd/865qjh,0
Lindsay decides to save herself for Paris' coming out party,2007-06-19,Jun 2007,https://is.gd/7HXtKy,0
"Ladies, do not sleep with this man",2007-06-19,Jun 2007,https://is.gd/qsPh68,0
Ask Hadley: Shorts for women,2007-06-18,Jun 2007,https://is.gd/KEcAri,0
What not to choose,2006-08-11,Aug 2006,https://is.gd/RkLuFX,0
Intimations of disgust with fashion,2006-08-07,Aug 2006,https://is.gd/mHfxts,0
'My wife's bag has given me a hernia!',2006-07-31,Jul 2006,https://is.gd/ihGpIt,0
Fully conversant,2006-07-24,Jul 2006,https://is.gd/MmcvS2,0
For the calorifically deprived,2006-07-28,Jul 2006,https://is.gd/KzFejJ,0
Age shall not wither them,2006-07-26,Jul 2006,https://is.gd/ovMmid,0
"Hadley Freeman on fancy dress costumes chosen by the royal, rich and famous",2006-07-18,Jul 2006,https://is.gd/cEzjRd,0
The bonfire of the vanities,2006-07-13,Jul 2006,https://is.gd/eN7jfP,0
Slimane hits high note for Dior after lacklustre menswear week,2005-02-01,Feb 2005,https://is.gd/9LNz7S,0
Mirror Mirror,2005-02-05,Feb 2005,https://is.gd/zmuzmd,0
Mirror mirror,2005-01-29,Jan 2005,https://is.gd/dNKWQC,0
Hadley Freeman interviews designer Jasmine Al Fayed,2005-01-31,Jan 2005,https://is.gd/9brtN5,0
"Mirror, mirror",2005-01-22,Jan 2005,https://is.gd/XNkm1M,0
The man behind the OC,2005-01-22,Jan 2005,https://is.gd/8DZDaw,0
All made up,2005-01-15,Jan 2005,https://is.gd/y3mIiU,0
Retro Gucci's elegant Eurotrash,2005-01-19,Jan 2005,https://is.gd/jEBnGY,0
"Harry Shearer: 'To say Trump is ""beyond satire"" is an admission of defeat'",2020-10-29,Oct 2020,https://is.gd/3bP1ON,0
The wall between whats private and whats not is dissolving. Which side am I on?,2020-10-10,Oct 2020,https://is.gd/ufWO4B,0
"Yes, Emily In Paris is unrealistic. But reality is overrated",2020-10-17,Oct 2020,https://is.gd/xYzMhS,0
Mariah Carey: Theyre calling me a diva? I think Im going to cry!,2020-10-05,Oct 2020,https://is.gd/YyIu4J,0
"Nigella Lawson: I didn't think Id be a mended person, but I am",2020-10-10,Oct 2020,https://is.gd/ZHsSA3,0
To the End of the World by Rupert Everett review  a delightful writer on modern fame,2020-10-07,Oct 2020,https://is.gd/UVPV9E,0
"I used to be Ms Covid Casual. But with a sick sister, thats changed",2020-09-26,Sep 2020,https://is.gd/IqinPn,0
Barbara Amiels memoir is a reminder of the tenacity of Trump and his gilded gang,2020-09-19,Sep 2020,https://is.gd/psfZmI,0
Ron Howard: 'I'm introverted and risk-averse. But not when there's a story to be told',2020-09-22,Sep 2020,https://is.gd/lOBd3o,0
"When I turned five, I wanted Malibu Barbie. My sons just want face masks at their party",2020-09-12,Sep 2020,https://is.gd/lCF8Is,0
Celebrities! Youre on a yacht with your kids  stop pretending they have a normal life,2018-08-15,Aug 2018,https://is.gd/J1WCOg,0
"At last, an Oscar for popular film. Because who needs another The Shape Of Water?",2018-08-18,Aug 2018,https://is.gd/4fR36u,0
From Rihanna's eyebrows to slip dresses: should we embrace the 90s revival?,2018-08-08,Aug 2018,https://is.gd/fvlZXW,0
Cant speak Flemish? Hate Nutella? Therell be no room for you in remainiac Britain,2018-08-04,Aug 2018,https://is.gd/whZx57,0
Gwyneth Paltrow's latest profile reveals the wellness industry's utter quackery,2018-08-01,Aug 2018,https://is.gd/eGTvGI,0
Jameela Jamil: 'I won't become a double agent for the patriarchy',2018-07-28,Jul 2018,https://is.gd/KQKcU9,0
Ivanka Trumps loyalty to her dad has ruined her fashion line. What a surprise,2018-07-25,Jul 2018,https://is.gd/KobUD8,0
"What became of fashion's fabulous three: McQueen, Blow and Annabelle Neilson?",2018-07-28,Jul 2018,https://is.gd/LQp8gM,0
Marching with my mother: why the anti-Trump march was the perfect day out,2018-07-21,Jul 2018,https://is.gd/kz7Xk4,0
'I want everyone to be happy': how Rob Reiner became a great director  and a political hero,2018-07-19,Jul 2018,https://is.gd/ZgMzKt,0
What shall I wear to Donald Trumps inauguration if all the dress shops are sold out?,2017-01-16,Jan 2017,https://is.gd/yfpMB3,0
Sorry Sam Cam  watching all my money lose its value doesnt put me in the mood to shop,2017-01-09,Jan 2017,https://is.gd/JOLH3h,0
It's two weeks till Trump takes office. Time for a plan to improve 2017,2017-01-07,Jan 2017,https://is.gd/vqrqIg,0
How to dress for an identity crisis: enjoy the thrill of being whoever you want to be,2016-12-28,Dec 2016,https://is.gd/YWjcTV,0
Hilarious realist: Carrie Fisher was the person everyone would want to sit next to at a wedding,2016-12-27,Dec 2016,https://is.gd/UJIimM,0
The backlash against breasts and other 2016 fashion moments,2016-12-19,Dec 2016,https://is.gd/YvtU8y,0
Chrismukkah? Ill light a candle to that,2016-12-24,Dec 2016,https://is.gd/maNNCn,0
Tory handbags at dawn: sneering about clothes reveals the person beneath,2016-12-12,Dec 2016,https://is.gd/9758oC,0
JonBent Ramsey: the brutal child murder that still haunts America,2016-12-11,Dec 2016,https://is.gd/nsI0oN,0
AA Gills fearless journalism was an inspiration  so why didnt I tell him that?,2016-12-17,Dec 2016,https://is.gd/Pk9rZb,0
"'Stephen Colbert' is dead, long live Stephen Colbert!",2014-12-17,Dec 2014,https://is.gd/EMvPps,0
Is Aaron Sorkins message to viewers that women should shutup about rape?,2014-12-10,Dec 2014,https://is.gd/MmovDm,0
"The US may have no queen, but it has more royal families than it knows what to do with",2014-12-17,Dec 2014,https://is.gd/Sryz9s,0
Fake fur coats and body oil  the secrets of winter style,2014-12-15,Dec 2014,https://is.gd/s1uwXe,0
Thank You for This Moment by Valrie Trierweiler review  a triumph of self-obsessed raving,2014-12-10,Dec 2014,https://is.gd/yIuQ4s,0
"Christmas tat comes but once a year, so embrace that reindeer jumper",2014-12-08,Dec 2014,https://is.gd/XeW2I0,0
Victorias real secret? It makes the Miss World pageant seem a bit upmarket,2014-12-04,Dec 2014,https://is.gd/9GJZRd,0
Is buying your girlfriend lingerie for Christmas touching  or just creepy?,2014-12-01,Dec 2014,https://is.gd/EYHjLf,0
Dressing for the barricades? Follow the celebrity class warriors!,2014-11-24,Nov 2014,https://is.gd/ImKPkb,0
Megan Amram: the comedian giving molecules a makeover,2014-11-14,Nov 2014,https://is.gd/alewCp,0
Evan Goldberg: one male to bond them all,2013-06-26,Jun 2013,https://is.gd/qQwp4X,0
Nigella Lawson: from domestic goddess to the face of domestic violence,2013-06-18,Jun 2013,https://is.gd/x6Wznq,0
Serena Williams and rape: does she really know what's inappropriate?,2013-06-20,Jun 2013,https://is.gd/g17gfs,0
"And lo, unto Kanye and Kim was born a child. Rejoice, mere mortals",2013-06-20,Jun 2013,https://is.gd/3g0Qe5,0
"I hate jeans, but I hate age limits more, which is why older men can wear denim",2013-06-17,Jun 2013,https://is.gd/Kx5QnQ,0
What should I be looking for in a summer coat this year?,2013-06-10,Jun 2013,https://is.gd/f8O2E7,0
Check your privilege! Whatever that means,2013-06-05,Jun 2013,https://is.gd/lFxJOJ,0
Are expensive moisturisers worth the money?,2013-06-03,Jun 2013,https://is.gd/ZdlLSC,0
Barbra Streisand  review,2013-06-03,Jun 2013,https://is.gd/ybdSe5,0
Here's what's really wrong with the internet  and it isn't just some clunky computer coding,2012-03-06,Mar 2012,https://is.gd/B2AprH,0
The Artist is the perfect film about Hollywood,2012-02-28,Feb 2012,https://is.gd/naJBbw,0
Grey hair: should I dye it?,2012-02-27,Feb 2012,https://is.gd/Rrsj9Y,0
Oscars 2012: what I learned from the Hollywood parties,2012-02-27,Feb 2012,https://is.gd/ivXEfP,0
Tom Wilkinson: The full Tommy,2012-02-22,Feb 2012,https://is.gd/XThtPk,0
"If jeans are so naff, what kind of trousers should men wear instead?",2012-02-20,Feb 2012,https://is.gd/k4GTIX,0
Romance is in the air for Republican party and the Catholic church,2012-02-14,Feb 2012,https://is.gd/BKpuBS,0
Jeremy Lin row reveals deep-seated racism against Asian Americans,2012-02-21,Feb 2012,https://is.gd/AmikLf,0
Jeremy Paxman in tweeds is typical of the affliction that grips men in middle age,2012-02-13,Feb 2012,https://is.gd/GswF6M,0
"Pharrell Williams might look snug in his trapper hat, but that doesn't mean you have to follow this ubiquitous trend",2010-12-12,Dec 2010,https://is.gd/ZC0PBI,0
If only talking about Sarah Palin didn't boost her power,2010-12-10,Dec 2010,https://is.gd/7z0yRM,0
Returning to England feels like journeying back to the 70s,2010-12-08,Dec 2010,https://is.gd/M2lb4e,0
"It's OK to keep warm with scarves, thick tights and woolly hats. Just make sure you don't end up looking like an oversized Suri Cruise",2010-12-05,Dec 2010,https://is.gd/ojW66U,0
Leslie Nielsen: the doyen of deadpan,2010-11-29,Nov 2010,https://is.gd/e6ur3P,0
Just because you admire the clothes they wear in Mad Men doesn't mean it's essential to Get the Look,2010-11-28,Nov 2010,https://is.gd/JMA1Ar,0
Has Botox had its day?,2010-12-01,Dec 2010,https://is.gd/8kgQDy,0
"Welcome to America, where you get yelled at when you arrive and felt up when you leave",2010-11-24,Nov 2010,https://is.gd/RUO9Ko,0
Kate Middleton has incredibly bland dress sense. Which is just perfect for a future Princess Catherine,2010-11-21,Nov 2010,https://is.gd/r7Smhs,0
Jay-Z discusses Decoded at the New York Public Library: live blog,2010-11-15,Nov 2010,https://is.gd/dUjF0v,0
Ask Hadley: Hadley Freeman on slaggging off celebrities' outfits and 'credit crunch fashion',2008-11-24,Nov 2008,https://is.gd/0kwnZ3,0
The night I was no longer embarrassed to be American Hadley Freeman,2008-11-06,Nov 2008,https://is.gd/kZ767o,0
Ask Hadley on fringes and white suits,2008-11-10,Nov 2008,https://is.gd/CpswOs,0
Ask Hadley: Hadley Freeman on high heels and leather leggings,2008-11-03,Nov 2008,https://is.gd/6G2J5h,0
A peek at the diary of ...  Kelly Brook,2008-10-24,Oct 2008,https://is.gd/mt71lb,0
The picture that proves Tom and Katie really do belong together,2008-10-22,Oct 2008,https://is.gd/4YiBfN,0
Hadley Freeman on Sarah Palin's expensive campaign wardrobe,2008-10-22,Oct 2008,https://is.gd/MkNpKv,0
How might Tim Westwood explain this pimped riot van?,2008-10-28,Oct 2008,https://is.gd/CrULVm,0
Ask Hadley: Hadley Freeman on retro cool T-shirts and fashion storylines,2008-10-27,Oct 2008,https://is.gd/fRPDTy,0
Where Chanel meets JD Sports . . . Can Westfield cater for everyone?,2008-10-23,Oct 2008,https://is.gd/PRgVoU,0
The lingerie label's bottom line on Guantnamo Bay ...,2008-02-14,Feb 2008,https://is.gd/AxKuHU,0
Back to the 70s - but Ossie Clark's sons may sue,2008-02-12,Feb 2008,https://is.gd/YLpMtx,0
"Vote McCain, Freud would understand",2008-02-18,Feb 2008,https://is.gd/BvHCoh,0
Henry & Hadley - the modern day Romeo & Juliet,2008-02-11,Feb 2008,https://is.gd/wdSlri,0
Ask Hadley: Are heels obligatory at parties? | Should men wear jewellery?,2008-02-11,Feb 2008,https://is.gd/4P1Bqd,0
"Super Bowl, Super Tuesday but little super fashion",2008-02-09,Feb 2008,https://is.gd/1Zp4H2,0
Hadley Freeman talks to fashion designer Luella Bartley,2008-02-13,Feb 2008,https://is.gd/zIiXXY,0
We Kidd you not,2008-02-04,Feb 2008,https://is.gd/VGFAsX,0
"Ask Hadley: Hadley Freeman on men and their bikini line, and high-heeled sandals",2008-02-04,Feb 2008,https://is.gd/iDJ2er,0
Knickers to an MBE,2007-06-20,Jun 2007,https://is.gd/uKdTrE,0
Does Robert Thomson wear briefs?,2007-06-14,Jun 2007,https://is.gd/cm4Atk,0
Can't... hold it in... any longer,2007-06-12,Jun 2007,https://is.gd/grjEeq,0
Shoulder pads are back in style. Why?,2007-06-11,Jun 2007,https://is.gd/RB5flA,0
Hadley Freeman on disposable summer fashion,2007-06-11,Jun 2007,https://is.gd/aCPStC,0
"Tony Blair feels the need, the need for speed",2007-06-11,Jun 2007,https://is.gd/eQUCiM,0
Hadley Freeman chats with Tori Spelling,2007-06-11,Jun 2007,https://is.gd/sgk7O4,0
War of the Wags as top footballers marry,2007-06-15,Jun 2007,https://is.gd/yLl9Ua,0
Offcuts,2007-06-08,Jun 2007,https://is.gd/NmdKw2,0
McInerney finally drops one too many names and ends up in hospital,2007-06-07,Jun 2007,https://is.gd/jSlRH6,0
The empire line,2006-07-17,Jul 2006,https://is.gd/SHihYW,0
Why do all celebrities look the same?,2006-07-16,Jul 2006,https://is.gd/KRQduy,0
Lightweight slacks and superfine tops,2006-07-10,Jul 2006,https://is.gd/4Dw6qX,0
Age cannot wither them,2006-07-10,Jul 2006,https://is.gd/Vvbqf6,0
Beyond the frame,2006-07-08,Jul 2006,https://is.gd/g3lRbi,0
Celebrity style file,2006-07-14,Jul 2006,https://is.gd/NNtY6J,0
"Beat those wrinkles, don't go to sleep",2006-07-13,Jul 2006,https://is.gd/sY1wGC,0
Hadley Freeman on homoerotic stereotypes that crowd the catwalk,2006-07-07,Jul 2006,https://is.gd/9CTZO8,0
It's not about the clothes,2006-07-06,Jul 2006,https://is.gd/dpKn9u,0
Chunky silver rings and Paul Merton's shirts,2006-07-03,Jul 2006,https://is.gd/N9ATrx,0
Cardin's outburst against Dior rated a shade of black that's cheek not chic,2005-01-15,Jan 2005,https://is.gd/DSTsmA,0
Mirror mirror,2005-01-08,Jan 2005,https://is.gd/IaOJwB,0
Shopping life,2005-01-08,Jan 2005,https://is.gd/AYC8Q2,0
All made up,2005-01-08,Jan 2005,https://is.gd/WX7tZZ,0
Mirror mirror,2005-01-01,Jan 2005,https://is.gd/STacce,0
Mirror mirror,2004-12-11,Dec 2004,https://is.gd/QkoKQL,0
Mirror mirror,2004-12-04,Dec 2004,https://is.gd/cKJhYI,0
Hadley Freeman on celeb style,2004-12-10,Dec 2004,https://is.gd/qfiwoN,0
"When I turned five, I wanted Malibu Barbie. My sons just want face masks at their party",2020-09-12,Sep 2020,https://is.gd/lCF8Is,0
Keeping Up With the Kardashians gave America its real first family,2020-09-11,Sep 2020,https://is.gd/Zya8at,0
Jane Fonda: I'm very rarely afraid. Maybe emotional intimacy scares me,2020-09-05,Sep 2020,https://is.gd/vkNXTG,0
"Adam Buxton: I used to think, ""Why isn't Dad more proud of me?"" But he was",2020-08-29,Aug 2020,https://is.gd/Kybe0c,0
Emma Cline: 'We are forced to imagine whats going on in the minds of men',2020-08-28,Aug 2020,https://is.gd/2ho2Pb,0
Karate Kid Ralph Macchio: 'I'm at peace with the choices I made',2020-08-25,Aug 2020,https://is.gd/LSXGNd,0
"I dont want to go abroad, I really dont  so why am I a seething mass of envy?",2020-08-22,Aug 2020,https://is.gd/pKZ9Bb,0
Tory sleaze once caused outrage. Why aren't we up in arms now?,2020-08-11,Aug 2020,https://is.gd/9GFbZn,0
"Geena Davis: As soon as I hit 40, I fell off the cliff. I really did",2020-08-09,Aug 2020,https://is.gd/ULLynD,0
A clusterpocalyse is heading our way  so stock up on good times (not loo roll),2020-08-15,Aug 2020,https://is.gd/PYm7Lh,0
The 10 best Hugh Grant films  ranked!,2018-07-19,Jul 2018,https://is.gd/5leRQy,0
Jodie Foster: I wasn't very good at playing the girlfriend',2018-07-13,Jul 2018,https://is.gd/BX0GY5,0
Was the Queen sending coded messages to Donald Trump via her brooches? Absolutely,2018-07-18,Jul 2018,https://is.gd/YrbHTm,0
I've been faddy about food since I was four  now all the beautiful people are at it,2018-07-14,Jul 2018,https://is.gd/nJNyEN,0
Donald Trumps visit could be just the unifying moment Britain needs,2018-07-12,Jul 2018,https://is.gd/7VDaoh,0
"Who is the male fashion icon for now? Jeff Goldblum, of course",2018-07-11,Jul 2018,https://is.gd/8GhZUb,0
The top 20 Tom Cruise movies  ranked!,2018-07-05,Jul 2018,https://is.gd/edAoJL,0
An aversion to dolls and dresses is no proof youre a man,2018-07-05,Jul 2018,https://is.gd/8Apij9,0
"I tell the Queer Eye guys everything: from politics to dresses, they have the answers",2018-07-07,Jul 2018,https://is.gd/SbmnLz,0
What clip best sums up the Trump era? An old Mitchell and Webb sketch about WW2,2018-06-30,Jun 2018,https://is.gd/TcpaWx,0
I was not good at being a teenager. But I do have some advice...,2016-12-10,Dec 2016,https://is.gd/hVB1VS,0
Dont play identity politics! The primal scream of the straight white male,2016-12-02,Dec 2016,https://is.gd/a4jAwo,0
What to wear at the office Christmas party  AKA the fashion quandary of the year,2016-12-05,Dec 2016,https://is.gd/1zycd9,0
Melania Trump wants to be a 'traditional' first lady like Betty Ford. Good luck with that,2016-11-28,Nov 2016,https://is.gd/q81nPT,0
From sideboob to  bones  fashions new toxic obsession?,2016-11-21,Nov 2016,https://is.gd/FK3K4u,0
Christopher Lloyd: Donald Trumps a beast. He needs to be put in a cage,2016-11-21,Nov 2016,https://is.gd/jQmdP0,0
"When it comes to fashion, the Trumps are not the new Obamas",2016-11-14,Nov 2016,https://is.gd/ZiMBEN,0
"Grief comes in five stages. But when it comes to Trump, I cant get past anger",2016-11-19,Nov 2016,https://is.gd/CGV6nP,0
Inside Vogue by Alexandra Shulman review  pleasingly blunt and self-aware,2016-11-16,Nov 2016,https://is.gd/p1L2O9,0
I've heard enough of the white male rage narrative,2016-11-10,Nov 2016,https://is.gd/wx4zoU,0
"Women, beware this PUA army of sleazebags, saddos and weirdos",2014-11-12,Nov 2014,https://is.gd/GWmKmz,0
"Comet scientist Dr Matt Taylors shirt was awful, but what should he have worn on TV instead?",2014-11-17,Nov 2014,https://is.gd/St5KiK,0
Is Keira Knightleys topless photoshoot the best form of protest?,2014-11-10,Nov 2014,https://is.gd/YfLJsd,0
"God save us from the philosemitism ofBurchill, Amis and Mensch",2014-11-07,Nov 2014,https://is.gd/Pando2,0
Why Amy Poehler is the ultimate role model for British women,2014-11-03,Nov 2014,https://is.gd/rUiVnh,0
"Britain, dont put your faith in Russell Brands revolution",2014-10-24,Oct 2014,https://is.gd/xwIVEZ,0
Female athletes stealing from men? I call it equal pay,2014-11-01,Nov 2014,https://is.gd/Ku7OXx,0
Hadley Freeman on the horror of eating fish: Weird  get this out of my mouth now,2014-10-21,Oct 2014,https://is.gd/SCIgg2,0
Reading fashion magazines doesnt make you stupid,2014-10-27,Oct 2014,https://is.gd/sQ45cw,0
"Pity poor Oscar Pistorius and Ched Evans  their CVs ruined, for ever",2014-10-17,Oct 2014,https://is.gd/R59ezY,0
Arrested Development season four review: one for the fans,2013-05-30,May 2013,https://is.gd/TAn5MF,0
"Arrested Development recap: season four, episodes 6-10",2013-05-27,May 2013,https://is.gd/jXevvd,0
The birth of the royal baby will unleash an unbearable media frenzy,2013-05-28,May 2013,https://is.gd/E4s3E8,0
"Arrested Development recap: season four, episodes 11-15",2013-05-28,May 2013,https://is.gd/i5LjH5,0
What should I wear on a British summer holiday?,2013-05-27,May 2013,https://is.gd/FXF21v,0
